f1,f2,f3,f4,f5,label
0.2949458962023417,0.0155743752142595,0.1807676769771684,0.7265421936054528,0.471542872229859,0
0.2812751827599047,0.739187330119664,0.8957546120294476,0.7045868591163498,0.1589834420836168,1
0.4901661364279198,0.3762276920974124,0.5035089399067189,0.7673618053828711,0.3526323460226445,1
0.0674703385826122,0.6540258883192583,0.757113092062867,0.3140818065363187,0.5957316009295232,0
0.7193807251256784,0.007131153400847,0.1138069405735386,0.2147959095669006,0.2095315621965143,0
0.4993798959004487,0.1011665897091805,0.0149046783489118,0.3817378381232499,0.8401778514540859,0
0.0419379751611114,0.0664846570651186,0.9740405317159432,0.1503026664850396,0.7130663443549219,1
0.1198228119722918,0.1447899575912914,0.7590549402556938,0.9273268103228848,0.7360902980767715,1
0.0915188344925127,0.2745163725253583,0.9151023056753672,0.1414590894127174,0.8453558141211911,0
0.0610619299414813,0.6692787965395797,0.2755486065911807,0.5845350975662398,0.3515957821935705,0
0.1326125394412666,0.1241118286403767,0.1023741077607808,0.6892742647213674,0.9279968035184782,0
0.7846787600014693,0.6016504771093278,0.2256676327135997,0.2063502972895543,0.0923192692380878,1
0.3803919633878634,0.3069997829724283,0.3047648223159113,0.4530377834997496,0.6737850165342957,0
0.2265377761909336,0.2139656832849802,0.9308931311015848,0.7911133984015538,0.5617687797420639,1
0.6999453718586159,0.9378048131049648,0.8080038243494893,0.1202493115295336,0.5349225157572505,1
0.6918323565729061,0.248185934770052,0.9484609271664016,0.5463848935732537,0.9910160787049754,1
0.289926586953299,0.4902027002210316,0.8543404086700133,0.889997868843449,0.3076811508932103,1
0.6112443923281242,0.9991294526921736,0.2745187826797246,0.3477486486005411,0.4044511097113903,0
0.3461988969218009,0.9048123031369026,0.2324202964317151,0.595949965287245,0.3404472481959342,0
0.8373468218625478,0.6702052772093979,0.8863325307752432,0.470895567904451,0.1592959651143405,1
0.882182826109124,0.1537239561528506,0.5402175917478984,0.9937297152644806,0.4215532237926329,0
0.843502921308385,0.6644560185898761,0.4680278122217249,0.5160133230569368,0.9542127142902188,1
0.1621180266903549,0.0257789597401725,0.4704288269529709,0.2352792164872513,0.85884705571985,0
0.0270569929877723,0.641818514507799,0.8274498885782762,0.0724208617835987,0.0569484932741753,0
0.4001900414366331,0.7302997116787682,0.8795594345267103,0.8212982219903466,0.3269509943586186,1
0.680536600062136,0.1607679858333138,0.8515408783070415,0.7558864399860771,0.9381707728272134,1
0.5021478971622612,0.2325678848809123,0.1352722333391914,0.2046716574219799,0.0119088078793905,0
0.2538200376021937,0.765900023688244,0.1850988015160962,0.7419528026890491,0.4502562700116226,0
0.8430413255087034,0.2705329298585418,0.5893724665682997,0.7576380279816042,0.6914106604832849,0
0.1032559217422195,0.2412275199670677,0.2222930760635838,0.3295252928715015,0.703912071958739,0
0.818793986697576,0.5796602598875272,0.4318963812146926,0.7008622636518324,0.7450588699638803,1
0.3138150249797753,0.4211127914380437,0.1837677832643195,0.5641437127237846,0.5944747898694682,0
0.7289475981595898,0.2552799355840137,0.8274170697660573,0.116257577964901,0.4017156176495976,1
0.721256209433348,0.6411163834210891,0.4906131026629858,0.8014439876126574,0.1832682004022311,1
0.0591318764346839,0.6451179432324099,0.5564060849754537,0.1059580675996798,0.8249500460002098,0
0.9551638926771154,0.9535081937534798,0.1149931987276714,0.392833969098691,0.4100935527783726,1
0.7023861200368112,0.4441206536074719,0.9409028238817482,0.74102606854055,0.64799972136536,1
0.7522677546102957,0.9041809360557468,0.7668002310791413,0.8030069030444623,0.9961884573145184,1
0.7224784009696011,0.9015434947958272,0.5154761266570324,0.0833114899303001,0.5712836006316336,1
0.974261519523871,0.2885979117174758,0.8420548488708431,0.4525373163384367,0.1257512601035368,1
0.9378267511541366,0.5270242453146747,0.0298500412007084,0.3920285789269656,0.4342465180548536,0
0.7814642509251297,0.2360128260209073,0.3916565205775436,0.0801864025880236,0.0883363216792679,0
0.4010968850898502,0.2083169028885579,0.995027022138185,0.0008214482810092,0.9689459429886071,0
0.3050926975880516,0.349237907653036,0.908859244850641,0.0637288315418742,0.3742208682219242,1
0.9342187627743808,0.9674085910442002,0.4971576563081623,0.0440190932412194,0.8321422171555803,1
0.0435840930631736,0.4453910029373168,0.3142523870283102,0.7582443680673634,0.8366328786297098,0
0.8437515014875088,0.954763336800692,0.523766808299912,0.7494806080731655,0.5620436338794984,1
0.0077843715448479,0.5428094660370926,0.4112080818479572,0.1291782881167121,0.8230689449222311,0
0.6538974962070976,0.8355698985646323,0.2933978577904413,0.1565698523448211,0.47343900750771,1
0.917045721374306,0.4245303930897787,0.5552382183479485,0.7321207119794647,0.7616407960063107,1
0.773968551923091,0.4801123317330544,0.5812070768052198,0.2734309586631762,0.3907817374877791,1
0.2227627582021017,0.9205760121647288,0.3681608257437047,0.5815999867039089,0.4934832943199351,0
0.2901253864181151,0.8732638183034006,0.549241583785815,0.7273721431062374,0.5551263502065736,1
0.4794272240333965,0.049027043697074,0.1513125064926159,0.6637185378520345,0.3884294681424513,0
0.4864522012020182,0.2830818926429702,0.1025758346541134,0.7009120240641901,0.266154307362733,0
0.8921980688466572,0.5812098160978354,0.2794836814870524,0.851622579448071,0.997469329610324,1
0.9423843656734504,0.5450748489627907,0.8071313311960805,0.2554556807540075,0.5264074119793554,1
0.0028682711282402,0.3136482542780398,0.6093663066670969,0.2747677670597902,0.2425075857963996,0
0.7465343271575402,0.3363035138505352,0.122462323672657,0.3595971725928981,0.9057056066835708,1
0.4929041500642008,0.6131273697038103,0.7834929930395745,0.4780286986490039,0.8305650614419924,1
0.7368252238455393,0.9615809665193188,0.1431929764437305,0.7111523638892788,0.3846640214693736,1
0.2883980765115649,0.6441465265087464,0.7352839021564456,0.563273595330911,0.2154427380704277,1
0.4233880309839446,0.0049123209942864,0.2126944783260305,0.7836045259413068,0.0706961295916202,0
0.3333467720274392,0.4034160123116128,0.4343633449207259,0.7705068194493252,0.7002036868533786,1
0.2622630095904434,0.2791734182277293,0.1855310678103253,0.6348229970709728,0.7977210993546637,0
0.1341205582296576,0.1665566606970132,0.1831916122393173,0.7470924895543707,0.0226611241356832,0
0.8968033336905704,0.323484777286007,0.7274891320131208,0.9518041265140884,0.9654856912437588,1
0.8715182316235228,0.0496041442955128,0.7964271894721091,0.9892690212816672,0.161953804414545,1
0.145860953220937,0.4125956343672287,0.3959436099217758,0.8736943329903749,0.4473668054907695,0
0.428315961410039,0.1245202148549664,0.1734383814382269,0.4474960687694607,0.9846791522793706,0
0.2883478897014607,0.4195831945429297,0.3376531059512759,0.3931519252935127,0.7868148680953652,0
0.7191154803193507,0.5746451115675318,0.451402516719691,0.8449790650793404,0.8805074315050584,0
0.3841955971588023,0.3011903616699535,0.2618488648385093,0.3236333011193031,0.0869282960953704,1
0.8585766065873107,0.3465893344834247,0.6291787572436631,0.934012082742336,0.4896304104718403,1
0.4865196132814204,0.2154410543178059,0.7418093575542157,0.9295606617223582,0.3630201938176072,1
0.7331155260036046,0.9494502574352172,0.6107627929430022,0.4092372549116297,0.3886876478331598,1
0.1334232027090306,0.2284249299659891,0.8073954041785366,0.416765687760789,0.779601269291059,0
0.5520360119727943,0.2236401510878977,0.9881950013725512,0.0504546537264704,0.8292764737984397,1
0.9772323727536854,0.9592766841116834,0.4380302517875662,0.443281132392427,0.3610064660909625,1
0.4920016352056828,0.1653843645873431,0.5652082512499639,0.984450403610152,0.9119023931776528,1
0.7906824221156493,0.9824805433635704,0.1800006584917388,0.229037142398196,0.6387049316190945,1
0.7596352120533991,0.2079867634834565,0.3594064333972658,0.4955754785307004,0.1648137032208598,0
0.7016775937390664,0.5876708441158291,0.0626522915743948,0.4625497569353095,0.722149767938727,0
0.4511198395347856,0.8152416030117681,0.9739222312802776,0.87869895318694,0.5751398057042103,1
0.0259040404188177,0.5149339401154437,0.1303672572604324,0.3426174423413292,0.760422902279199,0
0.7510492626254267,0.6703331955255787,0.3729006346785737,0.1574196874331399,0.1624579721344129,0
0.0017182814302028,0.3853590803760054,0.1304955656577183,0.6405233381759753,0.0235153453991933,0
0.9651040351598568,0.5996737263002627,0.1159852842170968,0.2218159223471519,0.5956372568472565,0
0.742154512331039,0.0467998162494451,0.2129255156403092,0.7031764795320381,0.9541078395486666,0
0.4547237375812646,0.0696994560854591,0.6709313040294629,0.877278602497751,0.2176230980801986,0
0.7609026927434377,0.3954670924258474,0.9845935134720546,0.4040918962019182,0.5390747966157915,1
0.0080155139221189,0.0816036874166777,0.4392653949288351,0.0567849778489281,0.0502928911026269,0
0.3691391308700902,0.1135772020559719,0.9976028914860297,0.7377199244379871,0.1039095240701719,1
0.9671642307115008,0.4604584180024612,0.6096976214393574,0.1796346277748803,0.7756217215394349,1
0.573876925591043,0.4080847182964189,0.044734795865483,0.4254984688864994,0.4363270060884106,0
0.7233870817494799,0.8192955177164883,0.0004328832024937,0.495669795401062,0.0071736906913282,0
0.6765236105371909,0.2064113947548663,0.5946520349991322,0.0562428688404742,0.0840593503386462,1
0.0583063147707761,0.0189403287628128,0.0441076199659528,0.1532041967380589,0.5325796088284607,0
0.5010740921533301,0.9396799313503909,0.624438266432934,0.9037018008115044,0.1537257343329403,0
0.0073281631889792,0.8097249547926052,0.8622792864573461,0.1780342464498365,0.72832342706962,1
0.3099515686760338,0.7922623532006423,0.5224612962173512,0.3131144486585022,0.998544654237096,1
0.1386065467776934,0.1645988456478764,0.4123795623239294,0.5397624783572391,0.862262424809287,1
0.6067718822463072,0.4655999240398364,0.1290354152731169,0.4031343540899389,0.452494936515896,1
0.2215519449291065,0.3480305665913239,0.0910149101219245,0.0289753644109076,0.385097509047028,0
0.3868549000015248,0.5312253640565269,0.7654138041959601,0.618182961690484,0.2292256477054177,1
0.7883778928908098,0.5210019462091396,0.8253946006514824,0.8428828201798856,0.211057728716466,1
0.5176111065140088,0.4634664813530692,0.0353900459554066,0.3401374003082743,0.2348863639408206,0
0.4887430085843066,0.2235099151770176,0.3207425982448739,0.9046601174883824,0.3049851534753608,1
0.5950773641128836,0.7470750659506209,0.3495733824971667,0.0498606923452835,0.5078603522879995,0
0.4675824279512903,0.2711760382124667,0.7020273358353974,0.1495945297198656,0.4747826384245339,1
0.9658826079468158,0.1196312836311834,0.6660995469563509,0.4624733258278128,0.0605182437246936,1
0.6125891745051925,0.3046688129339715,0.4740433328384091,0.8780566144115322,0.0751268384274191,1
0.7922916497261475,0.991459815684706,0.0224684592615169,0.1829182715791086,0.914292503843804,1
0.2539788515564167,0.7416232059825961,0.3910062581586051,0.1623759788364215,0.0479296479364593,0
0.8160697089803028,0.3889948662196573,0.5607832174137195,0.3024226111702138,0.5874004661955788,1
0.9393395159721256,0.740385659661572,0.7325775822993916,0.3619384765641695,0.016925287796642,1
0.9177988990327072,0.3468969826612906,0.420115701701078,0.0250425795320695,0.4056915906827427,0
0.6170913227022521,0.7722012626093365,0.8529538440773875,0.8449118689951953,0.2046587392398972,1
0.8695848736097291,0.3722226332246749,0.8010581690016698,0.3348701524735072,0.2754058721129974,1
0.0346201048404399,0.6430764621269072,0.1049636058417383,0.5821797489060762,0.1799162033358279,0
0.9539264223757388,0.1201557140052937,0.2784528783328215,0.701540567909903,0.9932392099026855,1
0.9738195128338216,0.4011909617994628,0.2984979502624755,0.6074177645588529,0.6475282958539459,0
0.3101075377651018,0.6485125550251392,0.785677367034545,0.9255777975967076,0.4344292050800719,0
0.8234079641764902,0.3200837998777772,0.0592496756628894,0.4299560138744936,0.5161886063555636,0
0.0704771279174973,0.8284136388899819,0.5721228540247516,0.0041580751644948,0.8513799793432731,1
0.688746478608818,0.1920854673844505,0.5810855002629282,0.1940832008965909,0.9577068047498306,1
0.5010993574884997,0.6093130488048313,0.2282863264324139,0.0468651714974012,0.8023236261724278,0
0.8770231959749498,0.3788445743294167,0.6685634875326348,0.3622363623236005,0.2240737268889787,1
0.3417617917618483,0.0659458804107617,0.3680418054434416,0.7557478784683843,0.4358350578250809,0
0.0696739584003677,0.437668994519384,0.5383637080884046,0.0829699575859409,0.4194874674844645,0
0.057860860141606,0.6393569962696128,0.1982186479532643,0.6167458521750607,0.1418311285412491,0
0.5539157043056738,0.4951528515895136,0.6001406554594596,0.8202301254828311,0.2405564342443634,1
0.2230072266564035,0.4941984562598087,0.308038856579528,0.5266403496547849,0.8879032402726199,0
0.9984380526379384,0.724829416530383,0.9552643655518628,0.7498317017799203,0.0194996501422857,1
0.4818257944495687,0.1005110782024631,0.1079391999062975,0.083141711701333,0.160615455320523,0
0.1790868988595871,0.0147345408582696,0.1737177567326031,0.3617757081802942,0.9515304801419068,0
0.973315086038021,0.9227995867846892,0.3158248970474949,0.7052838058951026,0.6225887167083429,1
0.1658769241748969,0.6678775188179779,0.2755050721501159,0.9767937407218696,0.1334321769260626,0
0.1444714819076814,0.9370469858588168,0.3462109564973622,0.0535498481365007,0.967690008851818,0
0.6891384299324987,0.2181045769354294,0.9460296577419524,0.0620582374498961,0.8851589439977764,0
0.4065071495676431,0.1289793277895899,0.5241061347360421,0.577142922881173,0.016673896947173,0
0.3816879865702274,0.7060964551327295,0.9116320650431587,0.0712200416092512,0.5189673926842904,1
0.8934777606451243,0.6281016159677372,0.653482587786229,0.4634134818985512,0.8736037589010571,1
0.7126871345469707,0.6418928908989955,0.6174723798562126,0.2589793480489447,0.7325798565447923,1
0.9213442123627108,0.6347836797393309,0.6619295919572145,0.4939957917418914,0.5973854189858337,1
0.470679469963057,0.2691111296172906,0.623082503408375,0.2985571662309808,0.6362696709641217,1
0.3787835620906226,0.2698138798984941,0.8586185421541664,0.44785317211766,0.5675756961763321,1
0.3060286802656837,0.7135421656366066,0.342874555627651,0.0395356627654169,0.3611805671725573,0
0.6755097995155771,0.3760097219403404,0.33634872576943,0.954889834684618,0.8792768167881965,0
0.7608637639963229,0.6016019244435362,0.8301316453510424,0.0365108498475917,0.4398645345130834,1
0.4989264227410691,0.9329066510179624,0.242151050096641,0.0784204567313962,0.1365868471017187,1
0.7246113815581515,0.3041734864526834,0.1509064611776193,0.5392135991094832,0.6128557621693251,0
0.9925939491596596,0.3715450971883868,0.7151833534071887,0.716136032855258,0.5088191640105127,1
0.6538830273437362,0.7731595894019853,0.6936617279113341,0.2819457037937628,0.0474913108003309,1
0.8363021224630736,0.0245519806146946,0.8563935125804334,0.2185318068192382,0.5512615626004675,1
0.0694957612557836,0.3167738681336948,0.1442138272328788,0.6976041763276633,0.2636665729396816,0
0.649453042433521,0.1964565972900542,0.5191569334604675,0.7380948834624934,0.8560540662120261,0
0.8357632717768841,0.3814837100686634,0.4272861420017456,0.781331229806325,0.2038630288857661,1
0.8434937074523999,0.2689297156194586,0.6033389885138054,0.9336326209921996,0.9281320922543228,1
0.3811651777197783,0.1428201061658625,0.0771308743083688,0.4298316618776433,0.7148159797205744,0
0.0410862942212371,0.0602654334634504,0.0974764407367348,0.6112529247360576,0.36573517068791,0
0.0118170665544401,0.7200700917760847,0.3343462485433145,0.2108874692200041,0.2027149489988414,0
0.084354735897808,0.0843490785450895,0.5747194034106965,0.8332973514913778,0.1298916996101472,1
0.011675440207263,0.0312640615624676,0.0777332954116353,0.2861524058163038,0.1148610066463958,0
0.0016695561634061,0.4009346230394613,0.7785828851760404,0.6418857535137403,0.6523041312533733,1
0.3537909867662039,0.1375877070477579,0.8566203954581889,0.120885862176472,0.0623091592996883,0
0.204985305137188,0.9256503516195288,0.7608204817631666,0.6540492869333365,0.1414420960565674,1
0.0792472005834487,0.3235848231416858,0.1280224398881663,0.2691908234405257,0.097937778455268,0
0.627444800173623,0.5667136071183705,0.7258168367784668,0.8974528200732957,0.7581465904315453,1
0.2460401089543419,0.7961692718578599,0.8574125274586519,0.214576221354084,0.0732953161166181,1
0.7443658926254825,0.5293560959963584,0.7611513452273023,0.8733046253684958,0.1275836991080543,1
0.8168225786580685,0.7887272092331129,0.4442924263715515,0.6273387563148664,0.1259366788939169,1
0.4456148879859805,0.2990890093238331,0.6243470479523132,0.3105232205889848,0.8041294334254875,1
0.2870258231817003,0.8534143632075565,0.0336601492725249,0.1588187424159778,0.5010174310199873,0
0.0677627040349611,0.5647904339759883,0.3761223974650578,0.3974385438703786,0.7599803949705155,0
0.3624129464326903,0.4847307163519321,0.3144016614701693,0.9990384752406491,0.9065234035064528,1
0.2165346103881557,0.3006819165390955,0.0723965262395026,0.1787292322578584,0.6510491676385888,0
0.7688919364448711,0.9197861186301892,0.9003008097056923,0.7111098036477723,0.8843693830971792,1
0.0075479173683492,0.3447277312858114,0.4133958994995002,0.3732327808937268,0.3667255418796505,0
0.1040437391925802,0.4507690412262298,0.9441910003014244,0.9680905179439656,0.5556385856252577,1
0.4270798515309879,0.5602043751739557,0.9555699995413752,0.0021406991283908,0.5652462461636979,1
0.8214286105604377,0.8315096232089798,0.0234672000292635,0.3420006261588015,0.4239946644031797,0
0.4524457664316671,0.3740541131829644,0.4445444027623866,0.9738418136675088,0.487343159606433,0
0.8122926699172126,0.9086822716800778,0.6531765296034929,0.5940004747464629,0.8350731848151386,1
0.560438935320392,0.4582418462530626,0.3573514962445925,0.086847645311885,0.1642374781697073,1
0.918151979621357,0.7916658174441025,0.1486151936957349,0.8519795729966123,0.3296502190599127,0
0.0995987760723065,0.5673879460541799,0.4403377868998361,0.6377671268841588,0.2878839740571479,0
0.0906583361548726,0.7419419831391549,0.2159846222320973,0.3425255637423512,0.1431191452556406,0
0.3662076070918953,0.1268542027943052,0.922612976362398,0.8835423546143734,0.9138803329043244,1
0.0334530244898416,0.0932075627531254,0.7676995226603326,0.1064282648665996,0.1134674907717039,0
0.1928397607325893,0.5114589020064821,0.932369929405482,0.1769805274444339,0.1711572701485259,0
0.6907435540244112,0.2177425457617611,0.8985790654124164,0.9793967287561136,0.4517368272570665,1
0.9823810009636093,0.5547746122291553,0.1854809736277722,0.1760918929156933,0.4853617624270304,1
0.5864419991192924,0.0934022813789939,0.1001436439958132,0.5806668233177669,0.9465638478944736,0
0.5577824509542058,0.0831654333736288,0.779787231682724,0.8732396286276287,0.7732838816588717,0
0.979395169003162,0.5260610503874853,0.8391960683830041,0.542584506789175,0.2096858458729041,1
0.2010052378874164,0.1547962531805627,0.7886224677282856,0.8014366462792465,0.9613785482896984,0
0.689509016207406,0.6218063819414387,0.3928982376266773,0.5798594981697969,0.3863244075937856,1
0.2925839580702368,0.9312209280150288,0.1840425445866101,0.9498066519758578,0.1653799379759394,1
0.599185680716796,0.6240453039919426,0.8013749925028384,0.0538381952785976,0.0083220132661983,1
0.3891624181839422,0.1220340535054558,0.5580893116002806,0.0569640127645905,0.2088581113051468,0
0.0586664837830115,0.6755719639807563,0.6416126591720904,0.693619471032029,0.7593915238727497,0
0.750980797389256,0.3974450395189085,0.5904848587890393,0.4372913761045579,0.3448765921166707,1
0.6852743133275228,0.2324731114918912,0.3542574450690885,0.2958832196275888,0.9385177238354968,1
0.0343542859568442,0.1823896833285379,0.0787384952393714,0.5194260661470047,0.036509247903485,0
0.7459508295827149,0.8547857540147442,0.8369486529330332,0.3165190352117257,0.6576371589919774,1
0.3366137863897589,0.1114969540281891,0.0732745176014142,0.9977214658398816,0.6953243774608427,0
0.4338909813425985,0.6510406977006528,0.0009825358001033,0.9077047527087736,0.3225688743562079,0
0.9310518123358896,0.6062617891318788,0.5828143476308932,0.2682099568326449,0.5369287877703124,0
0.9798403531673684,0.4035978875228596,0.083845318292555,0.8460461557371073,0.2862174671835212,0
0.5128329979471369,0.980394475717276,0.9283943470830628,0.113029590467773,0.5858634026394182,1
0.2284340537322626,0.7782115019446358,0.3871745650055633,0.341011324505224,0.4174166651321289,0
0.2529859591645129,0.4334682319515415,0.2518459871393552,0.5188168455447453,0.908993172559838,0
0.5562744190758563,0.2507728117287128,0.7718357940757004,0.1816261754260473,0.9390244422656534,1
0.8861036459518912,0.6584688038940724,0.2811339933124418,0.606261071673705,0.0492829737340018,1
0.278808680096507,0.6834711828465521,0.5804958506777648,0.7410422725680298,0.5017451657225317,0
0.6265247734271098,0.1068834314118639,0.2097469901073427,0.490227365661082,0.4481066902732065,0
0.9375561905060084,0.5859935314597338,0.771271050383361,0.7994429366547584,0.8889021559136142,1
0.1278496424812326,0.1655514389678538,0.602306303456535,0.9390313166028986,0.5112014149493883,0
0.8670148978087318,0.6232992276328948,0.8875567211810353,0.3741044002251329,0.0875327692396896,1
